,Ticker,Risk,Yield,Price,Date,Fund,Sponsor,Asset,Fee,SpreadBps,Illiquidity,ADV,Volume,Classifications
813,FBTC,-0.347036,0.770952,77.98,2026-01-20,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,53.945,-4.3829,409.59,6551300,2-4
814,FBTC,-0.371132,0.07427,78.49,2026-01-21,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,39.153,-4.3963,425.96,9797900,2-3
815,FBTC,-0.440972,-0.081919,77.83,2026-01-22,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,35.837,-4.435,421.39,3750000,2-3
816,FBTC,-0.443998,0.090093,77.92,2026-01-23,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,39.489,-4.4367,411.15,3823000,2-3
817,FBTC,-0.420304,0.090093,76.26,2026-01-26,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,39.489,-4.4235,417.31,5438500,2-3
818,FBTC,-0.38268,0.229687,77.83,2026-01-27,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,42.453,-4.4027,424.55,4036800,2-3
819,FBTC,-0.379273,0.154462,77.55,2026-01-28,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,40.856,-4.4008,418.57,4112300,2-3
820,FBTC,-0.317079,-0.008188,73.15,2026-01-29,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,37.403,-4.3663,436.99,9092200,2-3
821,FBTC,-0.331293,-0.008188,73.02,2026-01-30,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,37.403,-4.3742,443.81,8235300,2-3
822,FBTC,-0.271093,-0.086548,67.89,2026-02-02,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,35.739,-4.3408,469.11,12943600,2-3
823,FBTC,-0.287992,-0.086548,66.58,2026-02-03,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,35.739,-4.3502,482.84,13322200,2-3
824,FBTC,-0.32314,0.078097,63.9,2026-02-04,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,39.235,-4.3697,499.73,14478100,2-3
825,FBTC,-0.277233,-0.143425,55.45,2026-02-05,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,34.531,-4.3442,548.36,26561500,2-3
826,FBTC,-0.199487,0.108819,60.96,2026-02-06,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,39.887,-4.3011,562.74,10498300,2-3
827,FBTC,-0.187352,0.691299,61.605,2026-02-09,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,52.254,-4.2944,569.37,8557600,2-4
828,FBTC,-0.130579,0.59291,59.9,2026-02-10,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,50.165,-4.2629,567.55,4618600,2-4
829,FBTC,-0.132106,0.243171,58.82,2026-02-11,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,42.739,-4.2638,573.26,7415600,2-3
830,FBTC,-0.139683,0.942266,56.91,2026-02-12,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,57.582,-4.268,577.65,9723100,2-4
831,FBTC,-0.086806,0.942266,59.89,2026-02-13,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,57.582,-4.2387,569.37,6026500,2-4
832,FBTC,-0.093631,0.908682,59.02,2026-02-17,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,56.869,-4.2425,563.29,5102100,2-4
833,FBTC,-0.058078,1.314715,57.69,2026-02-18,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,65.49,-4.2228,562.07,6246200,2-4
834,FBTC,-0.102474,1.523192,58.46,2026-02-19,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,69.916,-4.2474,548.57,3891400,2-4
835,FBTC,-0.094385,1.523192,59.01,2026-02-20,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,69.916,-4.2429,533.39,7628000,2-4
836,FBTC,-0.028837,1.32897,56.13,2026-02-23,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,65.793,-4.2066,537.31,6669200,2-4
837,FBTC,0.007062,1.12959,56.13,2026-02-24,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,61.56,-4.1867,536.97,5180200,2-4
838,FBTC,0.085839,1.12959,60.3,2026-02-25,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,61.56,-4.143,535.23,6270000,2-4
839,FBTC,0.091013,1.214674,58.74,2026-02-26,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,63.366,-4.1401,537.04,5998100,2-4
840,FBTC,0.16377,1.214674,57.15,2026-02-27,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,63.366,-4.0998,530.44,3154300,3-4
841,FBTC,0.163522,1.214674,60.26,2026-03-02,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,63.366,-4.1,527.67,10070400,3-4
842,FBTC,0.183736,1.86394,59.45,2026-03-03,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,77.151,-4.0887,513.52,5118100,3-4
843,FBTC,0.217279,1.86394,63.68,2026-03-04,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,77.151,-4.0702,492.9,6999800,3-4
844,FBTC,0.246041,1.910705,62.05,2026-03-05,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,78.144,-4.0542,465.09,4882700,3-4
845,FBTC,0.284078,1.74606,59.31,2026-03-06,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,74.648,-4.0331,437.31,5759500,3-4
846,FBTC,0.261648,1.796273,60.13,2026-03-09,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,75.714,-4.0456,382.03,5188300,3-4
847,FBTC,0.216566,1.544029,61.03,2026-03-10,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,70.359,-4.0706,366.49,5141000,3-4
848,FBTC,0.221293,1.336259,61.57,2026-03-11,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,65.948,-4.0679,355.25,4729400,3-4
849,FBTC,0.178404,1.294904,61.37,2026-03-12,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,65.069,-4.0917,357.05,5122600,3-4
850,FBTC,0.169103,1.294904,61.98,2026-03-13,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,65.069,-4.0969,357.11,7059100,3-4
851,FBTC,0.185032,0.595808,64.44,2026-03-16,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,50.227,-4.088,350.8,6528500,3-4
852,FBTC,0.125617,0.777555,64.94,2026-03-17,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,54.085,-4.121,350.22,5369700,2-4
853,FBTC,0.178409,0.589162,61.89,2026-03-18,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,50.085,-4.0917,350.74,5044100,3-4
854,FBTC,0.166314,0.18313,61.19,2026-03-19,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,41.465,-4.0984,347.67,4834800,3-3
855,FBTC,0.139884,0.236183,61.12,2026-03-20,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,42.591,-4.1131,346.93,3467800,2-3
856,FBTC,0.13994,0.236183,61.55,2026-03-23,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,42.591,-4.113,341.46,5446800,2-3
857,FBTC,0.101909,0.236183,60.4,2026-03-24,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,42.591,-4.1341,338.45,5150600,2-3
858,FBTC,0.10533,0.236183,61.69,2026-03-25,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,42.591,-4.1322,337.15,4272300,2-3
859,FBTC,0.07115,0.236183,59.66,2026-03-26,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,42.591,-4.1511,332.06,4543700,2-3
860,FBTC,0.085586,-0.119772,57.47,2026-03-27,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,35.034,-4.1431,332.75,6382200,2-3
861,FBTC,0.015275,-0.119772,57.89,2026-03-30,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,35.034,-4.1821,339.5,5563600,2-3
862,FBTC,-0.007064,0.254572,59.03,2026-03-31,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,42.981,-4.1945,329.74,6809600,2-3
863,FBTC,-0.023044,-0.394695,59.36,2026-04-01,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,29.196,-4.2034,330.52,5401200,2-2
864,FBTC,-0.080273,-0.394695,58.36,2026-04-02,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,29.196,-4.2351,322.43,4726100,2-2
865,FBTC,-0.047277,-0.441459,60.72,2026-04-06,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,28.204,-4.2168,321.67,4725800,2-2
866,FBTC,-0.101046,-0.441459,60.09,2026-04-07,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,28.204,-4.2466,315.82,3641000,2-2
867,FBTC,-0.030579,-0.491672,62.14,2026-04-08,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,27.138,-4.2075,311.2,3460400,2-2
868,FBTC,-0.031085,0.066372,62.83,2026-04-09,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,38.986,-4.2078,307.57,3778800,2-3
869,FBTC,-0.000575,-0.308339,63.85,2026-04-10,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,31.03,-4.1909,303.06,3078700,2-2
870,FBTC,-0.005101,-0.119267,63.9,2026-04-13,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,35.044,-4.1934,302.67,4791700,2-3
871,FBTC,0.002964,-0.119267,64.71,2026-04-14,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,35.044,-4.1889,298.26,5329600,2-3
872,FBTC,-0.023344,0.095109,65.36,2026-04-15,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,39.596,-4.2035,288.22,3209600,2-3
873,FBTC,-0.027337,0.323535,65.63,2026-04-16,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,44.446,-4.2057,284.29,4056400,2-3
874,FBTC,-0.086088,0.323535,67.48,2026-04-17,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,44.446,-4.2383,291.62,6907300,2-3
875,FBTC,-0.068322,0.323535,66.44,2026-04-20,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,44.446,-4.2284,288.69,3527700,2-3
876,FBTC,-0.022833,0.530875,65.32,2026-04-21,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,48.848,-4.2032,288.77,3270800,2-4
877,FBTC,0.062693,0.530875,68.69,2026-04-22,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,48.848,-4.1558,286.69,4243500,2-4
878,FBTC,0.06278,0.530875,67.67,2026-04-23,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,48.848,-4.1558,283.59,3636900,2-4
879,FBTC,0.020571,0.712708,67.61,2026-04-24,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,52.708,-4.1792,284.03,4033600,2-4
880,FBTC,-0.027617,0.842625,66.95,2026-04-27,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,55.467,-4.2059,282.65,3615700,2-4
881,FBTC,-0.060348,0.842625,66.48,2026-04-28,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,55.467,-4.224,272.1,2185500,2-4
882,FBTC,-0.042209,0.950256,65.71,2026-04-29,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,57.752,-4.214,267.44,3411600,2-4
883,FBTC,-0.025605,0.645827,66.53,2026-04-30,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,51.288,-4.2048,256.07,2453100,2-4
884,FBTC,0.008506,0.645827,68.3,2026-05-01,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,51.288,-4.1859,257.32,5078600,2-4
885,FBTC,0.009646,0.645827,69.72,2026-05-04,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,51.288,-4.1852,259.59,4641200,2-4
886,FBTC,-0.028805,0.645827,71.08,2026-05-05,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,51.288,-4.2065,258.62,3748400,2-4
887,FBTC,-0.050526,0.712811,70.92,2026-05-06,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,52.711,-4.2186,257.15,2650500,2-4
888,FBTC,-0.103027,0.712811,69.8,2026-05-07,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,52.711,-4.2477,257.19,3092800,2-4
889,FBTC,-0.13364,0.338196,69.81,2026-05-08,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,44.757,-4.2646,252.54,2001600,2-3
890,FBTC,-0.123526,0.338196,71.35,2026-05-11,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,44.757,-4.259,253.92,3160800,2-3
891,FBTC,-0.07566,0.063293,70.36,2026-05-12,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,38.92,-4.2325,248.16,2633400,2-3
892,FBTC,-0.054866,0.063293,69.3,2026-05-13,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,38.92,-4.221,242.12,3147900,2-3
893,FBTC,-0.035916,-0.151082,70.89,2026-05-14,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,34.369,-4.2105,245.89,4073900,2-3
894,FBTC,0.024098,-0.561255,68.84,2026-05-15,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,25.66,-4.1772,245.01,3599200,2-2
895,FBTC,0.046622,-0.561255,66.87,2026-05-18,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,25.66,-4.1647,236.59,4326400,2-2
896,FBTC,0.012697,-0.333488,66.82,2026-05-19,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,30.496,-4.1835,232.05,2080700,2-2
897,FBTC,0.004113,-0.802358,67.57,2026-05-20,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,20.541,-4.1883,230.11,2557800,2-1
898,FBTC,-0.101557,-0.578911,67.56,2026-05-21,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,25.285,-4.2469,224.4,2540800,2-2
899,FBTC,-0.058757,-0.578911,65.98,2026-05-22,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,25.285,-4.2231,221.51,2811600,2-2
900,FBTC,-0.058168,-0.420993,66.06,2026-05-26,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,28.638,-4.2228,222.28,4370600,2-2
901,FBTC,-0.05071,-0.55091,65.22,2026-05-27,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,25.88,-4.2187,222.35,3734000,2-2
902,FBTC,-0.020609,-0.55091,63.84,2026-05-28,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,25.88,-4.202,225.8,3411700,2-2
903,FBTC,-0.049037,-0.403092,63.9,2026-05-29,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,29.018,-4.2178,224.11,2954100,2-2
904,FBTC,-0.044164,-0.473006,62.2,2026-06-01,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,27.534,-4.2151,231.64,5165500,2-2
905,FBTC,-0.00788,-0.473006,58.46,2026-06-02,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,27.534,-4.1949,236.78,7779500,2-2
906,FBTC,0.018408,-0.473006,56.91,2026-06-03,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,27.534,-4.1804,233.08,4319000,2-2
907,FBTC,0.018162,-0.473006,55.27,2026-06-04,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,27.534,-4.1805,239.71,7340500,2-2
908,FBTC,0.055226,-0.53999,52.46,2026-06-05,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,26.112,-4.16,262.16,12572900,2-2
909,FBTC,0.095212,-0.53999,55.17,2026-06-08,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,26.112,-4.1378,267.9,6094400,2-2
910,FBTC,0.12841,-0.723419,54.01,2026-06-09,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,22.217,-4.1194,276.3,5855500,2-1
911,FBTC,0.085054,-0.60573,53.88,2026-06-10,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,24.716,-4.1434,276.1,4106400,2-2
912,FBTC,0.112271,-0.60573,55.29,2026-06-11,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,24.716,-4.1284,276.83,3628800,2-2
913,FBTC,0.079729,-0.58329,55.35,2026-06-12,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,25.192,-4.1464,275.02,3254800,2-2
914,FBTC,0.128272,-0.58329,57.96,2026-06-15,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,25.192,-4.1195,273.85,4559600,2-2
915,FBTC,0.137102,-0.58329,57.13,2026-06-16,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,25.192,-4.1146,267.08,1849500,2-2
916,FBTC,0.143654,-0.443933,55.89,2026-06-17,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,28.151,-4.111,262.48,3447100,2-2
917,FBTC,0.178951,-0.6717,54.77,2026-06-18,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,23.315,-4.0914,267.86,4601500,3-2
918,FBTC,0.188746,-0.6717,56.02,2026-06-22,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,23.315,-4.086,272.13,4684900,3-2
919,FBTC,0.274999,-0.895147,54.25,2026-06-23,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,18.571,-4.0382,271.55,2939500,3-1
920,FBTC,0.265151,-0.895147,52.05,2026-06-24,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,18.571,-4.0436,281.76,7681300,3-1
921,FBTC,0.273601,-0.900475,51.47,2026-06-25,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,18.458,-4.0389,289.53,8783200,3-1
922,FBTC,0.270464,-0.502797,51.98,2026-06-26,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,26.901,-4.0407,288.4,4226600,3-2
923,FBTC,0.250699,0.042163,52.52,2026-06-29,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,38.472,-4.0516,287.76,3892000,3-3
924,FBTC,0.287694,-0.213286,51.05,2026-06-30,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,33.048,-4.0311,292.98,5846400,3-3
925,FBTC,0.288772,-0.213286,52.23,2026-07-01,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,33.048,-4.0305,290.25,5051200,3-3
926,FBTC,0.277055,-0.213286,53.52,2026-07-02,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,33.048,-4.037,279.42,4248500,3-3
927,FBTC,0.27342,-0.126796,55.43,2026-07-06,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,34.884,-4.039,284.35,6300800,3-3
928,FBTC,0.24942,0.019734,55.53,2026-07-07,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,37.995,-4.0523,271.08,2289900,3-3
929,FBTC,0.293813,0.019734,54.17,2026-07-08,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,37.995,-4.0277,245.97,2439800,3-3
930,FBTC,0.259175,0.019734,54.96,2026-07-09,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,37.995,-4.0469,240.63,4076900,3-3
931,FBTC,0.265526,0.019734,55.615,2026-07-10,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,37.995,-4.0434,232.4,2581100,3-3
932,FBTC,0.285451,-0.097954,54.13,2026-07-13,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,35.497,-4.0324,243.41,8356900,3-3
933,FBTC,0.286193,-0.097954,56.22,2026-07-14,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,35.497,-4.032,247.67,5159700,3-3
934,FBTC,0.299631,-0.120394,56.54,2026-07-15,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,35.02,-4.0245,245.88,2524400,3-3
935,FBTC,0.285576,-0.120394,55.93,2026-07-16,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,35.02,-4.0323,237.01,1394600,3-3
936,FBTC,0.232873,-0.120394,55.82,2026-07-17,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,35.02,-4.0615,241.64,3634200,3-3
937,FBTC,0.208677,-0.259752,56.69,2026-07-20,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,32.062,-4.0749,245.06,4664900,3-2
938,FBTC,0.230903,-0.259752,57.83,2026-07-21,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,32.062,-4.0626,240.29,2624800,3-2
939,FBTC,0.228098,-0.259752,57.38,2026-07-22,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,32.062,-4.0642,232.47,1712800,3-2
940,FBTC,0.203209,-0.259752,56.39,2026-07-23,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,32.062,-4.078,230.6,2133000,3-2
941,FBTC,0.185142,-0.259752,55.83,2026-07-24,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,32.062,-4.088,219.04,2813200,3-2
942,FBTC,0.216035,-0.594175,56.51,2026-07-27,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,24.961,-4.0708,203.67,2285200,3-2
943,FBTC,0.243303,-0.991854,55.54,2026-07-28,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,16.518,-4.0557,200.84,2885200,3-1
944,FBTC,0.228635,-1.536814,55.29,2026-07-29,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,4.947,-4.0639,204.27,5003100,3-1
945,FBTC,0.238352,-1.536814,56.36,2026-07-30,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,4.947,-4.0585,197.81,2888600,3-1
946,FBTC,0.241175,-1.536814,54.71,2026-07-31,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,4.947,-4.0569,200.43,5824700,3-1
947,FBTC,0.21983,-1.157494,55.59,2026-08-03,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,13.001,-4.0687,202.74,4966100,3-1
948,FBTC,0.192991,-1.243984,55.89,2026-08-04,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,11.165,-4.0836,192.51,2404700,3-1
949,FBTC,0.214495,-1.390514,56.42,2026-08-05,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,8.054,-4.0717,193.66,2682200,3-1
950,FBTC,0.150042,-1.172375,56.06,2026-08-06,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,12.685,-4.1074,193.85,2427600,2-1
951,FBTC,0.151663,-1.172375,56.53,2026-08-07,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,12.685,-4.1065,189.03,2171500,2-1
952,FBTC,0.144496,-1.172375,55.65,2026-08-10,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,12.685,-4.1105,193.25,4172300,2-1
953,FBTC,0.146257,-1.172375,55.23,2026-08-11,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,12.685,-4.1095,177.39,2160400,2-1
954,FBTC,0.092671,-0.943332,55.11,2026-08-12,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,17.548,-4.1392,168.13,1736200,2-1
955,FBTC,0.073587,-0.798899,55.09,2026-08-13,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,20.615,-4.1498,166.91,2126800,2-1
956,FBTC,0.033088,-0.798899,54.74,2026-08-14,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,20.615,-4.1722,167.93,1815000,2-1
957,FBTC,0.073029,-0.798899,55.94,2026-08-17,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,20.615,-4.1501,170.63,4638800,2-1
958,FBTC,0.06397,-0.798899,56.23,2026-08-18,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,20.615,-4.1551,163.98,2221300,2-1
959,FBTC,0.041283,-0.798899,59.6,2026-08-19,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,20.615,-4.1677,187.81,10943900,2-1
960,FBTC,0.071657,-0.798899,63.27,2026-08-20,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,20.615,-4.1509,204.07,6949700,2-1
961,FBTC,0.054454,-0.798899,67.02,2026-08-21,Fidelity Wise Origin Bitcoin Fund,Fidelity,BTC,0.25,20.615,-4.1604,222.72,7638411,2-1
962,GBTC,0.670432,0.371117,50.03,2024-09-20,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,45.456,-3.819,165.46,1700100,3-3
963,GBTC,0.655905,0.371117,50.41,2024-09-23,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,45.456,-3.8271,164.1,1610800,3-3
964,GBTC,0.653658,0.516572,51.23,2024-09-24,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,48.544,-3.8283,153.32,1970500,3-4
965,GBTC,0.697115,0.679072,50.3,2024-09-25,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,51.994,-3.8042,150.6,1667700,3-4
966,GBTC,0.692972,0.679072,51.54,2024-09-26,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,51.994,-3.8065,152.84,3321200,3-4
967,GBTC,0.604451,0.679072,52.31,2024-09-27,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,51.994,-3.8556,156.09,3688400,3-4
968,GBTC,0.678534,0.679072,50.5,2024-09-30,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,51.994,-3.8145,154.59,2099800,3-4
969,GBTC,0.695055,0.679072,49.12,2024-10-01,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,51.994,-3.8054,157.33,4192600,3-4
970,GBTC,0.713983,0.359,47.92,2024-10-02,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,45.199,-3.7949,156.42,3649500,3-3
971,GBTC,0.729872,0.499282,48.58,2024-10-03,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,48.177,-3.7861,154.83,3808600,3-3
972,GBTC,0.72814,0.43358,49.68,2024-10-04,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,46.782,-3.787,152.24,2155200,3-3
973,GBTC,0.72552,0.43358,50.44,2024-10-07,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,46.782,-3.7885,142.86,2074900,3-3
974,GBTC,0.678535,0.042776,49.52,2024-10-08,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,38.485,-3.8145,139.67,2464900,3-3
975,GBTC,0.700755,0.042776,48.52,2024-10-09,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,38.485,-3.8022,139.27,1567400,3-3
